"message_structure";"version_id";"seq_no";"seg_code";"groupname";"modification";"repetitional";"optional";"status"
"ADT_A01";91;27;"IN3";"";"O";1;1;
"ADT_A01";91;28;"ROL";"";"O";1;1;
"ADT_A01";91;29;"AUT";"";"O";1;1;
"ADT_A01";91;30;"RF1";"";"O";1;1;
"ADT_A01";91;31;"}]";"INSURANCE";"O";0;0;
"ADT_A01";91;32;"ACC";"";"O";0;1;
"ADT_A01";91;33;"UB1";"";"O";0;1;
"ADT_A01";91;34;"UB2";"";"O";0;1;
"ADT_A01";91;35;"PDA";"";"O";0;1;
"ADT_A01";92;1;"MSH";"";"O";0;0;
"ADT_A01";92;2;"SFT";"";"O";1;1;
"ADT_A01";92;3;"UAC";"";"O";0;1;
"ADT_A01";92;4;"EVN";"";"O";0;0;
"ADT_A01";92;5;"PID";"";"O";0;0;
"ADT_A01";92;6;"PD1";"";"O";0;1;
"ADT_A01";92;7;"ARV";"";"O";1;1;
"ADT_A01";92;8;"ROL";"";"O";1;1;
"ADT_A01";92;9;"NK1";"";"O";1;1;
"ADT_A01";92;10;"PV1";"";"O";0;0;
"ADT_A01";92;11;"PV2";"";"O";0;1;
"ADT_A01";92;12;"ARV";"";"O";1;1;
"ADT_A01";92;13;"ROL";"";"O";1;1;
"ADT_A01";92;14;"DB1";"";"O";1;1;
"ADT_A01";92;15;"OBX";"";"O";1;1;
"ADT_A01";92;16;"AL1";"";"O";1;1;
"ADT_A01";92;17;"DG1";"";"O";1;1;
"ADT_A01";92;18;"DRG";"";"O";0;1;
"ADT_A01";92;19;"[{";"PROCEDURE";"O";0;0;
"ADT_A01";92;20;"PR1";"";"O";0;0;
"ADT_A01";92;21;"ROL";"";"O";1;1;
"ADT_A01";92;22;"}]";"PROCEDURE";"O";0;0;
"ADT_A01";92;23;"GT1";"";"O";1;1;
"ADT_A01";92;24;"[{";"INSURANCE";"O";0;0;
"ADT_A01";92;25;"IN1";"";"O";0;0;
"ADT_A01";92;26;"IN2";"";"O";0;1;
"ADT_A01";92;27;"IN3";"";"O";1;1;
"ADT_A01";92;28;"ROL";"";"O";1;1;
"ADT_A01";92;29;"AUT";"";"O";1;1;
"ADT_A01";92;30;"RF1";"";"O";1;1;
"ADT_A01";92;31;"}]";"INSURANCE";"O";0;0;
"ADT_A01";92;32;"ACC";"";"O";0;1;
"ADT_A01";92;33;"UB1";"";"O";0;1;
"ADT_A01";92;34;"UB2";"";"O";0;1;
"ADT_A01";92;35;"PDA";"";"O";0;1;
"ADT_A01";540;1;"MSH";;"O";0;0;
"ADT_A01";540;2;"EVN";;"O";0;0;
"ADT_A01";540;3;"PID";;"O";0;0;
"ADT_A01";540;4;"PD1";;"O";0;1;
"ADT_A01";540;5;"NK1";;"O";1;1;
"ADT_A01";540;6;"PV1";;"O";0;0;
"ADT_A01";540;7;"PV2";;"O";0;1;
"ADT_A01";540;8;"OBX";;"O";1;1;
"ADT_A01";540;9;"AL1";;"O";1;1;
"ADT_A01";540;10;"DG1";;"O";1;1;
"ADT_A01";540;11;"PR1";;"O";1;1;
"ADT_A01";540;12;"ZU1";;"O";0;1;
"ADT_A01";540;13;"ZU2";;"O";0;1;
"ADT_A01";540;14;"ZU3";;"O";0;1;
"ADT_A01";540;15;"ZU4";;"O";0;1;
"ADT_A01";540;16;"ZU5";;"O";0;1;
"ADT_A01";540;17;"ZU6";;"O";0;1;
"ADT_A01";540;18;"ZU7";;"O";0;1;
"ADT_A01";540;19;"ZU8";;"O";0;1;
"ADT_A02";5;1;"MSH";;"O";0;0;
"ADT_A02";5;2;"EVN";;"O";0;0;
"ADT_A02";5;3;"PID";;"O";0;0;
"ADT_A02";5;5;"PD1";;"O";0;1;
"ADT_A02";5;9;"ROL";;"O";1;1;
"ADT_A02";5;12;"PV1";;"O";0;0;
"ADT_A02";5;14;"PV2";;"O";0;1;
"ADT_A02";5;18;"ROL";;"O";1;1;
"ADT_A02";5;23;"DB1";;"O";1;1;
"ADT_A02";5;28;"OBX";;"O";1;1;
"ADT_A02";5;32;"PDA";;"O";0;1;
"ADT_A02";6;1;"MSH";"";"O";0;0;
"ADT_A02";6;2;"SFT";"";"O";1;1;
"ADT_A02";6;3;"EVN";"";"O";0;0;
"ADT_A02";6;4;"PID";"";"O";0;0;
"ADT_A02";6;5;"PD1";"";"O";0;1;
"ADT_A02";6;6;"ROL";"";"O";1;1;
"ADT_A02";6;7;"PV1";"";"O";0;0;
"ADT_A02";6;8;"PV2";"";"O";0;1;
"ADT_A02";6;9;"ROL";"";"O";1;1;
"ADT_A02";6;10;"DB1";"";"O";1;1;
"ADT_A02";6;11;"OBX";"";"O";1;1;
"ADT_A02";6;12;"PDA";"";"O";0;1;
"ADT_A02";7;1;"MSH";"";"O";0;0;
"ADT_A02";7;2;"SFT";"";"O";1;1;
"ADT_A02";7;3;"UAC";"";"O";0;1;
"ADT_A02";7;4;"EVN";"";"O";0;0;
"ADT_A02";7;5;"PID";"";"O";0;0;
"ADT_A02";7;6;"PD1";"";"O";0;1;
"ADT_A02";7;7;"ARV";"";"O";1;1;
"ADT_A02";7;8;"ROL";"";"O";1;1;
"ADT_A02";7;9;"PV1";"";"O";0;0;
"ADT_A02";7;10;"PV2";"";"O";0;1;
"ADT_A02";7;11;"ARV";"";"O";1;1;
"ADT_A02";7;12;"ROL";"";"O";1;1;
"ADT_A02";7;13;"DB1";"";"O";1;1;
"ADT_A02";7;14;"OBX";"";"O";1;1;
"ADT_A02";7;15;"PDA";"";"O";0;1;
"ADT_A02";8;1;"MSH";"";"O";0;0;
"ADT_A02";8;2;"SFT";"";"O";1;1;
"ADT_A02";8;3;"UAC";"";"O";0;1;
"ADT_A02";8;4;"EVN";"";"O";0;0;
"ADT_A02";8;5;"PID";"";"O";0;0;
"ADT_A02";8;6;"PD1";"";"O";0;1;
"ADT_A02";8;7;"ARV";"";"O";1;1;
"ADT_A02";8;8;"ROL";"";"O";1;1;
"ADT_A02";8;9;"PV1";"";"O";0;0;
"ADT_A02";8;10;"PV2";"";"O";0;1;
"ADT_A02";8;11;"ARV";"";"O";1;1;
"ADT_A02";8;12;"ROL";"";"O";1;1;
"ADT_A02";8;13;"DB1";"";"O";1;1;
"ADT_A02";8;14;"OBX";"";"O";1;1;
"ADT_A02";8;15;"PDA";"";"O";0;1;
"ADT_A02";9;1;"MSH";"";"O";0;0;
"ADT_A02";9;2;"SFT";"";"O";1;1;
"ADT_A02";9;3;"UAC";"";"O";0;1;
"ADT_A02";9;4;"EVN";"";"O";0;0;
"ADT_A02";9;5;"PID";"";"O";0;0;
"ADT_A02";9;6;"PD1";"";"O";0;1;
"ADT_A02";9;7;"ARV";"";"O";1;1;
"ADT_A02";9;8;"ROL";"";"O";1;1;
"ADT_A02";9;9;"PV1";"";"O";0;0;
"ADT_A02";9;10;"PV2";"";"O";0;1;
"ADT_A02";9;11;"ARV";"";"O";1;1;
"ADT_A02";9;12;"ROL";"";"O";1;1;
"ADT_A02";9;13;"DB1";"";"O";1;1;
"ADT_A02";9;14;"OBX";"";"O";1;1;
"ADT_A02";9;15;"PDA";"";"O";0;1;
"ADT_A02";10;1;"MSH";"";"O";0;0;
"ADT_A02";10;2;"ARV";"";"O";1;1;
"ADT_A02";10;3;"SFT";"";"O";1;1;
"ADT_A02";10;4;"UAC";"";"O";0;1;
"ADT_A02";10;5;"EVN";"";"O";0;0;
"ADT_A02";10;6;"PID";"";"O";0;0;
"ADT_A02";10;7;"PD1";"";"O";0;1;
"ADT_A02";10;8;"OH1";"";"O";1;1;
"ADT_A02";10;9;"OH2";"";"O";1;1;
"ADT_A02";10;10;"OH3";"";"O";0;1;
"ADT_A02";10;11;"OH4";"";"O";1;1;
"ADT_A02";10;12;"ARV";"";"O";1;1;"B"
"ADT_A02";10;13;"ROL";"";"O";1;1;"B"
"ADT_A02";10;14;"PRT";"";"O";1;1;
"ADT_A02";10;15;"PV1";"";"O";0;0;
"ADT_A02";10;16;"PV2";"";"O";0;1;
"ADT_A02";10;17;"ARV";"";"O";1;1;"B"
"ADT_A02";10;18;"ROL";"";"O";1;1;"B"
"ADT_A02";10;19;"PRT";"";"O";1;1;
"ADT_A02";10;20;"DB1";"";"O";1;1;
"ADT_A02";10;21;"[{";"OBSERVATION";"O";0;0;
"ADT_A02";10;22;"OBX";"";"O";0;0;
"ADT_A02";10;23;"PRT";"";"O";1;1;
"ADT_A02";10;24;"}]";"OBSERVATION";"O";0;0;
"ADT_A02";10;25;"PDA";"";"O";0;1;
"ADT_A02";61;1;"MSH";"";"O";0;0;
"ADT_A02";61;2;"SFT";"";"O";1;1;
"ADT_A02";61;3;"EVN";"";"O";0;0;
"ADT_A02";61;4;"PID";"";"O";0;0;
"ADT_A02";61;5;"PD1";"";"O";0;1;
"ADT_A02";61;6;"ROL";"";"O";1;1;
"ADT_A02";61;7;"PV1";"";"O";0;0;
"ADT_A02";61;8;"PV2";"";"O";0;1;
"ADT_A02";61;9;"ROL";"";"O";1;1;
"ADT_A02";61;10;"DB1";"";"O";1;1;
"ADT_A02";61;11;"OBX";"";"O";1;1;
"ADT_A02";61;12;"PDA";"";"O";0;1;
"ADT_A02";81;1;"MSH";"";"O";0;0;
"ADT_A02";81;2;"SFT";"";"O";1;1;
"ADT_A02";81;3;"UAC";"";"O";0;1;
"ADT_A02";81;4;"EVN";"";"O";0;0;
"ADT_A02";81;5;"PID";"";"O";0;0;
"ADT_A02";81;6;"PD1";"";"O";0;1;
"ADT_A02";81;7;"ARV";"";"O";1;1;
"ADT_A02";81;8;"ROL";"";"O";1;1;
"ADT_A02";81;9;"PV1";"";"O";0;0;
"ADT_A02";81;10;"PV2";"";"O";0;1;
"ADT_A02";81;11;"ARV";"";"O";1;1;
"ADT_A02";81;12;"ROL";"";"O";1;1;
"ADT_A02";81;13;"DB1";"";"O";1;1;
"ADT_A02";81;14;"OBX";"";"O";1;1;
"ADT_A02";81;15;"PDA";"";"O";0;1;
"ADT_A02";91;1;"MSH";"";"O";0;0;
"ADT_A02";91;2;"SFT";"";"O";1;1;
"ADT_A02";91;3;"UAC";"";"O";0;1;
"ADT_A02";91;4;"EVN";"";"O";0;0;
"ADT_A02";91;5;"PID";"";"O";0;0;
"ADT_A02";91;6;"PD1";"";"O";0;1;
"ADT_A02";91;7;"ARV";"";"O";1;1;
"ADT_A02";91;8;"ROL";"";"O";1;1;
"ADT_A02";91;9;"PV1";"";"O";0;0;
"ADT_A02";91;10;"PV2";"";"O";0;1;
"ADT_A02";91;11;"ARV";"";"O";1;1;
"ADT_A02";91;12;"ROL";"";"O";1;1;
"ADT_A02";91;13;"DB1";"";"O";1;1;
"ADT_A02";91;14;"OBX";"";"O";1;1;
"ADT_A02";91;15;"PDA";"";"O";0;1;
"ADT_A02";92;1;"MSH";"";"O";0;0;
"ADT_A02";92;2;"SFT";"";"O";1;1;
"ADT_A02";92;3;"UAC";"";"O";0;1;
"ADT_A02";92;4;"EVN";"";"O";0;0;
"ADT_A02";92;5;"PID";"";"O";0;0;
"ADT_A02";92;6;"PD1";"";"O";0;1;
"ADT_A02";92;7;"ARV";"";"O";1;1;
"ADT_A02";92;8;"ROL";"";"O";1;1;
"ADT_A02";92;9;"PV1";"";"O";0;0;
"ADT_A02";92;10;"PV2";"";"O";0;1;
"ADT_A02";92;11;"ARV";"";"O";1;1;
"ADT_A02";92;12;"ROL";"";"O";1;1;
"ADT_A02";92;13;"DB1";"";"O";1;1;
"ADT_A02";92;14;"OBX";"";"O";1;1;
"ADT_A02";92;15;"PDA";"";"O";0;1;
"ADT_A02";540;1;"MSH";;"O";0;0;
"ADT_A02";540;2;"EVN";;"O";0;0;
"ADT_A02";540;3;"PID";;"O";0;0;
"ADT_A02";540;4;"PD1";;"O";0;1;
"ADT_A02";540;5;"PV1";;"O";0;0;
"ADT_A02";540;6;"PV2";;"O";0;1;
"ADT_A02";540;7;"OBX";;"O";1;1;
"ADT_A02";540;8;"ZU1";;"O";0;1;
"ADT_A02";540;9;"ZU2";;"O";0;1;
"ADT_A02";540;10;"ZU3";;"O";0;1;
"ADT_A02";540;11;"ZU4";;"O";0;1;
"ADT_A02";540;12;"ZU6";;"O";0;1;
"ADT_A02";540;13;"ZU7";;"O";0;1;
"ADT_A02";540;14;"ZU8";;"O";0;1;
"ADT_A03";5;1;"MSH";;"O";0;0;
"ADT_A03";5;2;"EVN";;"O";0;0;
"ADT_A03";5;3;"PID";;"O";0;0;
"ADT_A03";5;5;"PD1";;"O";0;1;
"ADT_A03";5;9;"ROL";;"O";1;1;
"ADT_A03";5;12;"PV1";;"O";0;0;
"ADT_A03";5;14;"PV2";;"O";0;1;
"ADT_A03";5;18;"ROL";;"O";1;1;
"ADT_A03";5;23;"DB1";;"O";1;1;
"ADT_A03";5;28;"DG1";;"O";1;1;
"ADT_A03";5;32;"DRG";;"O";0;1;
"ADT_A03";5;34;"[{";"PROCEDURE";"O";0;0;
"ADT_A03";5;36;"PR1";;"O";0;0;
"ADT_A03";5;39;"ROL";;"O";1;1;
"ADT_A03";5;43;"}]";"PROCEDURE";"O";0;0;
"ADT_A03";5;46;"OBX";;"O";1;1;
"ADT_A03";5;50;"PDA";;"O";0;1;
"ADT_A03";6;1;"MSH";"";"O";0;0;
"ADT_A03";6;2;"SFT";"";"O";1;1;
"ADT_A03";6;3;"EVN";"";"O";0;0;
"ADT_A03";6;4;"PID";"";"O";0;0;
"ADT_A03";6;5;"PD1";"";"O";0;1;
"ADT_A03";6;6;"ROL";"";"O";1;1;
"ADT_A03";6;7;"NK1";"";"O";1;1;
"ADT_A03";6;8;"PV1";"";"O";0;0;
"ADT_A03";6;9;"PV2";"";"O";0;1;
"ADT_A03";6;10;"ROL";"";"O";1;1;
"ADT_A03";6;11;"DB1";"";"O";1;1;
"ADT_A03";6;12;"AL1";"";"O";1;1;
"ADT_A03";6;13;"DG1";"";"O";1;1;
"ADT_A03";6;14;"DRG";"";"O";0;1;
"ADT_A03";6;15;"[{";"PROCEDURE";"O";0;0;
"ADT_A03";6;16;"PR1";"";"O";0;0;
"ADT_A03";6;17;"ROL";"";"O";1;1;
"ADT_A03";6;18;"}]";"PROCEDURE";"O";0;0;
"ADT_A03";6;19;"OBX";"";"O";1;1;
"ADT_A03";6;20;"GT1";"";"O";1;1;
"ADT_A03";6;21;"[{";"INSURANCE";"O";0;0;
"ADT_A03";6;22;"IN1";"";"O";0;0;
"ADT_A03";6;23;"IN2";"";"O";0;1;
"ADT_A03";6;24;"IN3";"";"O";1;1;
"ADT_A03";6;25;"ROL";"";"O";1;1;
"ADT_A03";6;26;"}]";"INSURANCE";"O";0;0;
"ADT_A03";6;27;"ACC";"";"O";0;1;
"ADT_A03";6;28;"PDA";"";"O";0;1;
"ADT_A03";7;1;"MSH";"";"O";0;0;
"ADT_A03";7;2;"SFT";"";"O";1;1;
"ADT_A03";7;3;"UAC";"";"O";0;1;
"ADT_A03";7;4;"EVN";"";"O";0;0;
"ADT_A03";7;5;"PID";"";"O";0;0;
"ADT_A03";7;6;"PD1";"";"O";0;1;
"ADT_A03";7;7;"ARV";"";"O";1;1;
"ADT_A03";7;8;"ROL";"";"O";1;1;
"ADT_A03";7;9;"NK1";"";"O";1;1;
"ADT_A03";7;10;"PV1";"";"O";0;0;
"ADT_A03";7;11;"PV2";"";"O";0;1;
"ADT_A03";7;12;"ARV";"";"O";1;1;
"ADT_A03";7;13;"ROL";"";"O";1;1;
"ADT_A03";7;14;"DB1";"";"O";1;1;
"ADT_A03";7;15;"AL1";"";"O";1;1;
"ADT_A03";7;16;"DG1";"";"O";1;1;
"ADT_A03";7;17;"DRG";"";"O";0;1;
"ADT_A03";7;18;"[{";"PROCEDURE";"O";0;0;
"ADT_A03";7;19;"PR1";"";"O";0;0;
"ADT_A03";7;20;"ROL";"";"O";1;1;
"ADT_A03";7;21;"}]";"PROCEDURE";"O";0;0;
"ADT_A03";7;22;"OBX";"";"O";1;1;
"ADT_A03";7;23;"GT1";"";"O";1;1;
"ADT_A03";7;24;"[{";"INSURANCE";"O";0;0;
"ADT_A03";7;25;"IN1";"";"O";0;0;
"ADT_A03";7;26;"IN2";"";"O";0;1;
"ADT_A03";7;27;"IN3";"";"O";1;1;
"ADT_A03";7;28;"ROL";"";"O";1;1;
"ADT_A03";7;29;"}]";"INSURANCE";"O";0;0;
"ADT_A03";7;30;"ACC";"";"O";0;1;
"ADT_A03";7;31;"PDA";"";"O";0;1;
"ADT_A03";8;1;"MSH";"";"O";0;0;
"ADT_A03";8;2;"SFT";"";"O";1;1;
"ADT_A03";8;3;"UAC";"";"O";0;1;
"ADT_A03";8;4;"EVN";"";"O";0;0;
"ADT_A03";8;5;"PID";"";"O";0;0;
"ADT_A03";8;6;"PD1";"";"O";0;1;
"ADT_A03";8;7;"ARV";"";"O";1;1;
"ADT_A03";8;8;"ROL";"";"O";1;1;
"ADT_A03";8;9;"NK1";"";"O";1;1;
"ADT_A03";8;10;"PV1";"";"O";0;0;
"ADT_A03";8;11;"PV2";"";"O";0;1;
"ADT_A03";8;12;"ARV";"";"O";1;1;
"ADT_A03";8;13;"ROL";"";"O";1;1;
"ADT_A03";8;14;"DB1";"";"O";1;1;
"ADT_A03";8;15;"AL1";"";"O";1;1;
"ADT_A03";8;16;"DG1";"";"O";1;1;
"ADT_A03";8;17;"DRG";"";"O";0;1;
"ADT_A03";8;18;"[{";"PROCEDURE";"O";0;0;
"ADT_A03";8;19;"PR1";"";"O";0;0;
"ADT_A03";8;20;"ROL";"";"O";1;1;
"ADT_A03";8;21;"}]";"PROCEDURE";"O";0;0;
"ADT_A03";8;22;"OBX";"";"O";1;1;
"ADT_A03";8;23;"GT1";"";"O";1;1;
"ADT_A03";8;24;"[{";"INSURANCE";"O";0;0;
"ADT_A03";8;25;"IN1";"";"O";0;0;
"ADT_A03";8;26;"IN2";"";"O";0;1;
"ADT_A03";8;27;"IN3";"";"O";1;1;
"ADT_A03";8;28;"ROL";"";"O";1;1;
"ADT_A03";8;29;"}]";"INSURANCE";"O";0;0;
"ADT_A03";8;30;"ACC";"";"O";0;1;
"ADT_A03";8;31;"PDA";"";"O";0;1;
"ADT_A03";9;1;"MSH";"";"O";0;0;
"ADT_A03";9;2;"SFT";"";"O";1;1;
"ADT_A03";9;3;"UAC";"";"O";0;1;
"ADT_A03";9;4;"EVN";"";"O";0;0;
"ADT_A03";9;5;"PID";"";"O";0;0;
"ADT_A03";9;6;"PD1";"";"O";0;1;
"ADT_A03";9;7;"ARV";"";"O";1;1;
"ADT_A03";9;8;"ROL";"";"O";1;1;
"ADT_A03";9;9;"NK1";"";"O";1;1;
"ADT_A03";9;10;"PV1";"";"O";0;0;
"ADT_A03";9;11;"PV2";"";"O";0;1;
"ADT_A03";9;12;"ARV";"";"O";1;1;
"ADT_A03";9;13;"ROL";"";"O";1;1;
"ADT_A03";9;14;"DB1";"";"O";1;1;
"ADT_A03";9;15;"AL1";"";"O";1;1;
"ADT_A03";9;16;"DG1";"";"O";1;1;
"ADT_A03";9;17;"DRG";"";"O";0;1;
"ADT_A03";9;18;"[{";"PROCEDURE";"O";0;0;
"ADT_A03";9;19;"PR1";"";"O";0;0;
"ADT_A03";9;20;"ROL";"";"O";1;1;
"ADT_A03";9;21;"}]";"PROCEDURE";"O";0;0;
"ADT_A03";9;22;"OBX";"";"O";1;1;
"ADT_A03";9;23;"GT1";"";"O";1;1;
"ADT_A03";9;24;"[{";"INSURANCE";"O";0;0;
"ADT_A03";9;25;"IN1";"";"O";0;0;
"ADT_A03";9;26;"IN2";"";"O";0;1;
"ADT_A03";9;27;"IN3";"";"O";1;1;
"ADT_A03";9;28;"ROL";"";"O";1;1;
"ADT_A03";9;29;"AUT";"";"O";1;1;
"ADT_A03";9;30;"RF1";"";"O";1;1;
"ADT_A03";9;31;"}]";"INSURANCE";"O";0;0;
"ADT_A03";9;32;"ACC";"";"O";0;1;
"ADT_A03";9;33;"PDA";"";"O";0;1;
"ADT_A03";10;1;"MSH";"";"O";0;0;
"ADT_A03";10;2;"ARV";"";"O";1;1;
"ADT_A03";10;3;"SFT";"";"O";1;1;
"ADT_A03";10;4;"UAC";"";"O";0;1;
"ADT_A03";10;5;"EVN";"";"O";0;0;
"ADT_A03";10;6;"PID";"";"O";0;0;
"ADT_A03";10;7;"PD1";"";"O";0;1;
"ADT_A03";10;8;"OH1";"";"O";1;1;
"ADT_A03";10;9;"OH2";"";"O";1;1;
"ADT_A03";10;10;"OH3";"";"O";0;1;
"ADT_A03";10;11;"OH4";"";"O";1;1;
"ADT_A03";10;12;"ARV";"";"O";1;1;"B"
"ADT_A03";10;13;"ROL";"";"O";1;1;"B"
"ADT_A03";10;14;"PRT";"";"O";1;1;
"ADT_A03";10;15;"[{";"NEXT_OF_KIN";"O";0;0;
"ADT_A03";10;16;"NK1";"";"O";0;0;
"ADT_A03";10;17;"OH2";"";"O";1;1;
"ADT_A03";10;18;"OH3";"";"O";0;1;
"ADT_A03";10;19;"}]";"NEXT_OF_KIN";"O";0;0;
"ADT_A03";10;20;"PV1";"";"O";0;0;
"ADT_A03";10;21;"PV2";"";"O";0;1;
"ADT_A03";10;22;"ARV";"";"O";1;1;"B"
"ADT_A03";10;23;"ROL";"";"O";1;1;"B"
"ADT_A03";10;24;"PRT";"";"O";1;1;
"ADT_A03";10;25;"DB1";"";"O";1;1;
"ADT_A03";10;26;"AL1";"";"O";1;1;
"ADT_A03";10;27;"IAM";"";"O";1;1;
"ADT_A03";10;28;"DG1";"";"O";1;1;
"ADT_A03";10;29;"DRG";"";"O";0;1;
"ADT_A03";10;30;"[{";"PROCEDURE";"O";0;0;
"ADT_A03";10;31;"PR1";"";"O";0;0;
"ADT_A03";10;32;"ROL";"";"O";1;1;"B"
"ADT_A03";10;33;"PRT";"";"O";1;1;
"ADT_A03";10;34;"}]";"PROCEDURE";"O";0;0;
"ADT_A03";10;35;"[{";"OBSERVATION";"O";0;0;
"ADT_A03";10;36;"OBX";"";"O";0;0;
"ADT_A03";10;37;"PRT";"";"O";1;1;
"ADT_A03";10;38;"}]";"OBSERVATION";"O";0;0;
"ADT_A03";10;39;"GT1";"";"O";1;1;
"ADT_A03";10;40;"[{";"INSURANCE";"O";0;0;
"ADT_A03";10;41;"IN1";"";"O";0;0;
"ADT_A03";10;42;"IN2";"";"O";0;1;
"ADT_A03";10;43;"IN3";"";"O";1;1;
"ADT_A03";10;44;"ROL";"";"O";1;1;"B"
"ADT_A03";10;45;"PRT";"";"O";1;1;
"ADT_A03";10;46;"[{";"AUTHORIZATION";"O";0;0;
"ADT_A03";10;47;"AUT";"";"O";0;0;
"ADT_A03";10;48;"PRT";"";"O";1;1;
"ADT_A03";10;49;"}]";"AUTHORIZATION";"O";0;0;
"ADT_A03";10;50;"[{";"REFERRAL";"O";0;0;
"ADT_A03";10;51;"RF1";"";"O";0;0;
"ADT_A03";10;52;"PRT";"";"O";1;1;
"ADT_A03";10;53;"}]";"REFERRAL";"O";0;0;
"ADT_A03";10;54;"}]";"INSURANCE";"O";0;0;
"ADT_A03";10;55;"ACC";"";"O";0;1;
"ADT_A03";10;56;"PDA";"";"O";0;1;
"ADT_A03";61;1;"MSH";"";"O";0;0;
"ADT_A03";61;2;"SFT";"";"O";1;1;
"ADT_A03";61;3;"EVN";"";"O";0;0;
"ADT_A03";61;4;"PID";"";"O";0;0;
"ADT_A03";61;5;"PD1";"";"O";0;1;
"ADT_A03";61;6;"ROL";"";"O";1;1;
"ADT_A03";61;7;"NK1";"";"O";1;1;
"ADT_A03";61;8;"PV1";"";"O";0;0;
"ADT_A03";61;9;"PV2";"";"O";0;1;
"ADT_A03";61;10;"ROL";"";"O";1;1;
"ADT_A03";61;11;"DB1";"";"O";1;1;
"ADT_A03";61;12;"AL1";"";"O";1;1;
"ADT_A03";61;13;"DG1";"";"O";1;1;
"ADT_A03";61;14;"DRG";"";"O";0;1;
"ADT_A03";61;15;"[{";"PROCEDURE";"O";0;0;
"ADT_A03";61;16;"PR1";"";"O";0;0;
"ADT_A03";61;17;"ROL";"";"O";1;1;
"ADT_A03";61;18;"}]";"PROCEDURE";"O";0;0;
"ADT_A03";61;19;"OBX";"";"O";1;1;
"ADT_A03";61;20;"GT1";"";"O";1;1;
"ADT_A03";61;21;"[{";"INSURANCE";"O";0;0;
"ADT_A03";61;22;"IN1";"";"O";0;0;
"ADT_A03";61;23;"IN2";"";"O";0;1;
"ADT_A03";61;24;"IN3";"";"O";1;1;
"ADT_A03";61;25;"ROL";"";"O";1;1;
"ADT_A03";61;26;"}]";"INSURANCE";"O";0;0;
"ADT_A03";61;27;"ACC";"";"O";0;1;
"ADT_A03";61;28;"PDA";"";"O";0;1;
"ADT_A03";81;1;"MSH";"";"O";0;0;
"ADT_A03";81;2;"SFT";"";"O";1;1;
"ADT_A03";81;3;"UAC";"";"O";0;1;
"ADT_A03";81;4;"EVN";"";"O";0;0;
"ADT_A03";81;5;"PID";"";"O";0;0;
"ADT_A03";81;6;"PD1";"";"O";0;1;
"ADT_A03";81;7;"ARV";"";"O";1;1;
"ADT_A03";81;8;"ROL";"";"O";1;1;
"ADT_A03";81;9;"NK1";"";"O";1;1;
"ADT_A03";81;10;"PV1";"";"O";0;0;
"ADT_A03";81;11;"PV2";"";"O";0;1;
"ADT_A03";81;12;"ARV";"";"O";1;1;
"ADT_A03";81;13;"ROL";"";"O";1;1;
"ADT_A03";81;14;"DB1";"";"O";1;1;
"ADT_A03";81;15;"AL1";"";"O";1;1;
"ADT_A03";81;16;"DG1";"";"O";1;1;
"ADT_A03";81;17;"DRG";"";"O";0;1;
"ADT_A03";81;18;"[{";"PROCEDURE";"O";0;0;
"ADT_A03";81;19;"PR1";"";"O";0;0;
"ADT_A03";81;20;"ROL";"";"O";1;1;
"ADT_A03";81;21;"}]";"PROCEDURE";"O";0;0;
"ADT_A03";81;22;"OBX";"";"O";1;1;
"ADT_A03";81;23;"GT1";"";"O";1;1;
"ADT_A03";81;24;"[{";"INSURANCE";"O";0;0;
"ADT_A03";81;25;"IN1";"";"O";0;0;
"ADT_A03";81;26;"IN2";"";"O";0;1;
"ADT_A03";81;27;"IN3";"";"O";1;1;
"ADT_A03";81;28;"ROL";"";"O";1;1;
"ADT_A03";81;29;"}]";"INSURANCE";"O";0;0;
"ADT_A03";81;30;"ACC";"";"O";0;1;
"ADT_A03";81;31;"PDA";"";"O";0;1;
"ADT_A03";91;1;"MSH";"";"O";0;0;
"ADT_A03";91;2;"SFT";"";"O";1;1;
"ADT_A03";91;3;"UAC";"";"O";0;1;
"ADT_A03";91;4;"EVN";"";"O";0;0;
"ADT_A03";91;5;"PID";"";"O";0;0;
"ADT_A03";91;6;"PD1";"";"O";0;1;
"ADT_A03";91;7;"ARV";"";"O";1;1;
"ADT_A03";91;8;"ROL";"";"O";1;1;
"ADT_A03";91;9;"NK1";"";"O";1;1;
"ADT_A03";91;10;"PV1";"";"O";0;0;
"ADT_A03";91;11;"PV2";"";"O";0;1;
"ADT_A03";91;12;"ARV";"";"O";1;1;
"ADT_A03";91;13;"ROL";"";"O";1;1;
"ADT_A03";91;14;"DB1";"";"O";1;1;
"ADT_A03";91;15;"AL1";"";"O";1;1;
"ADT_A03";91;16;"DG1";"";"O";1;1;
"ADT_A03";91;17;"DRG";"";"O";0;1;
"ADT_A03";91;18;"[{";"PROCEDURE";"O";0;0;
"ADT_A03";91;19;"PR1";"";"O";0;0;
"ADT_A03";91;20;"ROL";"";"O";1;1;
"ADT_A03";91;21;"}]";"PROCEDURE";"O";0;0;
"ADT_A03";91;22;"OBX";"";"O";1;1;
"ADT_A03";91;23;"GT1";"";"O";1;1;
"ADT_A03";91;24;"[{";"INSURANCE";"O";0;0;
"ADT_A03";91;25;"IN1";"";"O";0;0;
