"seg_code";"version_id";"description";"interpretation";"function_area";"generate";"last_field_repeatable";"visible";"section";"anchor";"owl_gen";"steward";"segment_type"
"AUT";61;"Authorization Information";"Authorisierungsinformationen";;0;0;1;"11.6.2";"ch11.html#Heading67";0;;2
"AUT";81;"Authorization Information";"Authorisierungsinformationen";;0;0;1;"11.7.2";"ch11.html#Heading74";0;;2
"AUT";91;"Authorization Information";"Authorisierungsinformationen";;0;0;1;"11.8.2";"ch11.html#Heading92";0;;2
"AUT";92;"Authorization Information";"Authorisierungsinformationen";;0;0;1;"11.8.2";"ch11.html#Heading92";0;;2
"BHS";1;"BATCH HEADER";"Stapelverarbeitung - Startinformationen";"CNT";0;0;1;"2.5.2";"kap2.html#Heading54";0;"InM";2
"BHS";2;"BATCH HEADER";"Stapelverarbeitung - Startinformationen";"CNT";0;0;1;"2.10.13";"hl7chp2.html#Heading176";0;"InM";2
"BHS";3;"Batch header";"Stapelverarbeitung - Startinformationen";;0;0;1;"2.24.13";"ch2.htm#Heading407";0;"InM";2
"BHS";4;"Batch header";"Stapelverarbeitung - Startinformationen";;0;0;1;"2.24.13";"ch2.html#Heading499";0;"InM";2
"BHS";5;"Batch Header";"Stapelverarbeitung - Startinformationen";;0;0;1;"2.16.2";"ch02.htm#Heading391";0;"InM";2
"BHS";6;"Batch Header";"Stapelverarbeitung - Startinformationen";;0;0;1;"2.15.2";"ch02.html#Heading148";0;"InM";2
"BHS";7;"Batch Header";"Stapelverarbeitung - Startinformationen";;0;0;1;"2.14.2";"ch02.html#Heading97";0;"InM";1
"BHS";8;"Batch Header";"Stapelverarbeitung - Startinformationen";;0;0;1;"2.14.2";"ch02.html#Heading97";0;"InM";2
"BHS";9;"Batch Header";"Stapelverarbeitung - Startinformationen";;0;0;1;"2.14.2";"ch02.html#Heading106";0;"InM";2
"BHS";10;"Batch Header";"Stapelverarbeitung - Startinformationen";;0;0;1;"2.14.2";"ch02.html#Heading156";0;"InM";2
"BHS";61;"Batch Header";"Stapelverarbeitung - Startinformationen";;0;0;1;"2.15.2";"ch02.html#Heading148";0;"InM";2
"BHS";81;"Batch Header";"Stapelverarbeitung - Startinformationen";;0;0;1;"2.14.2";"ch02.html#Heading97";0;"InM";2
"BHS";91;"Batch Header";"Stapelverarbeitung - Startinformationen";;0;0;1;"2.14.2";"ch02.html#Heading106";0;"InM";2
"BHS";92;"Batch Header";"Stapelverarbeitung - Startinformationen";;0;0;1;"2.14.2";"ch02.html#Heading106";0;"InM";2
"BLC";5;"Blood Code";"Blutkonservenidentifikation";;0;0;1;"6.5.13";"ch06.htm#Heading377";0;;2
"BLC";6;"Blood Code";"Blutkonservenidentifikation";;0;0;1;"6.5.13";"ch06.html#Heading394";0;;2
"BLC";7;"Blood Code";"Blutkonservenidentifikation";;0;0;1;"6.5.13";"ch06.html#Heading424";0;;2
"BLC";8;"Blood Code";"Blutkonservenidentifikation";;0;0;1;"6.5.13";"ch06.html#Heading429";0;;2
"BLC";9;"Blood Code";"Blutkonservenidentifikation";;0;0;1;"6.5.13";"ch06.html#Heading445";0;;2
"BLC";10;"Blood Code";"Blutkonservenidentifikation";;0;0;1;"6.5.13";"ch06.html#Heading2774";0;;2
"BLC";61;"Blood Code";"Blutkonservenidentifikation";;0;0;1;"6.5.13";"ch06.html#Heading394";0;;2
"BLC";81;"Blood Code";"Blutkonservenidentifikation";;0;0;1;"6.5.13";"ch06.html#Heading429";0;;2
"BLC";91;"Blood Code";"Blutkonservenidentifikation";;0;0;1;"6.5.13";"ch06.html#Heading445";0;;2
"BLC";92;"Blood Code";"Blutkonservenidentifikation";;0;0;1;"6.5.13";"ch06.html#Heading445";0;;2
"BLG";1;"BILLING";"Rechnungsinformationen";"ORD";0;0;1;;;0;;2
"BLG";2;"BILLING";"Rechnungsinformationen";"ORD";0;0;1;"4.3.2";"hl7chp4.html#Heading31";0;"OO";2
"BLG";3;"Billing Segment";"Rechnungsinformationen";;0;0;1;"4.3.2";"ch4.htm#Heading39";0;"OO";2
"BLG";4;"Billing Segment";"Rechnungsinformationen";;0;0;1;"4.3.2";"ch4.html#Heading48";0;"OO";2
"BLG";5;"Billing";"Rechnungsinformationen";;0;0;1;"4.5.2";"ch04.htm#Heading77";0;"OO";2
"BLG";6;"Billing";"Rechnungsinformationen";;0;0;1;"4.5.2";"ch04.html#Heading66";0;"OO";2
"BLG";7;"Billing";"Rechnungsinformationen";;0;0;1;"4.5.2";"ch04.html#Heading68";0;"OO";2
"BLG";8;"Billing";"Rechnungsinformationen";;0;0;1;"4.5.2";"ch04.html#Heading67";0;"OO";2
"BLG";9;"Billing";"Rechnungsinformationen";;0;0;1;"4.5.2";"ch04.html#Heading73";0;"OO";2
"BLG";10;"Billing";"Rechnungsinformationen";;0;0;1;"4.5.2";"ch04.html#Heading1521";0;"OO";2
"BLG";61;"Billing";"Rechnungsinformationen";;0;0;1;"4.5.2";"ch04.html#Heading67";0;"OO";2
"BLG";81;"Billing";"Rechnungsinformationen";;0;0;1;"4.4.2";"ch04.html#Heading66";0;"OO";2
"BLG";91;"Billing";"Rechnungsinformationen";;0;0;1;"4.5.2";"ch04.html#Heading85";0;"OO";2
"BLG";92;"Billing";"Rechnungsinformationen";;0;0;1;"4.5.2";"ch04.html#Heading85";0;"OO";2
"BPO";6;"Blood product order";"Anforderung von Blutprodukten";;0;0;1;"4.21.1";"ch04.html#Heading474";0;"OO";2
"BPO";7;"Blood product order";"Anforderung von Blutprodukten";;0;0;1;"4.21.1";"ch04.html#Heading490";0;"OO";2
"BPO";8;"Blood product order";"Anforderung von Blutprodukten";;0;0;1;"4.14.1";"ch04.html#Heading222";0;"OO";2
"BPO";9;"Blood product order";"Anforderung von Blutprodukten";;0;0;1;"4.14.1";"ch04.html#Heading238";0;"OO";2
"BPO";10;"Blood product order";"Anforderung von Blutprodukten";;0;0;1;"4.14.1";"ch04.html#Heading1689";0;"OO";2
"BPO";61;"Blood product order";"Anforderung von Blutprodukten";;0;0;1;"4.21.1";"ch04.html#Heading476";0;"OO";2
"BPO";81;"Blood product order";"Anforderung von Blutprodukten";;0;0;1;"4.13.1";"ch04.html#Heading222";0;"OO";2
"BPO";91;"Blood product order";"Anforderung von Blutprodukten";;0;0;1;"4.14.1";"ch04.html#Heading250";0;"OO";2
"BPO";92;"Blood product order";"Anforderung von Blutprodukten";;0;0;1;"4.14.1";"ch04.html#Heading250";0;"OO";2
"BPX";6;"Blood product dispense status";"Statusinformationen Blutprodukt";;0;0;1;"4.21.2";"ch04.html#Heading490";0;"OO";2
"BPX";7;"Blood product dispense status";"Statusinformationen Blutprodukt";;0;0;1;"4.21.2";"ch04.html#Heading506";0;"OO";2
"BPX";8;"Blood product dispense status";"Statusinformationen Blutprodukt";;0;0;1;"4.14.2";"ch04.html#Heading237";0;"OO";2
"BPX";9;"Blood product dispense status";"Statusinformationen Blutprodukt";;0;0;1;"4.14.2";"ch04.html#Heading254";0;"OO";2
"BPX";10;"Blood product dispense status";"Statusinformationen Blutprodukt";;0;0;1;"4.14.2";"ch04.html#Heading1705";0;"OO";2
"BPX";61;"Blood product dispense status";"Statusinformationen Blutprodukt";;0;0;1;"4.21.2";"ch04.html#Heading492";0;"OO";2
"BPX";81;"Blood product dispense status";"Statusinformationen Blutprodukt";;0;0;1;"4.13.2";"ch04.html#Heading237";0;"OO";2
"BPX";91;"Blood product dispense status";"Statusinformationen Blutprodukt";;0;0;1;"4.14.2";"ch04.html#Heading266";0;"OO";2
"BPX";92;"Blood product dispense status";"Statusinformationen Blutprodukt";;0;0;1;"4.14.2";"ch04.html#Heading266";0;"OO";2
"BTS";1;"BATCH TRAILER";"Stapelverarbeitung - Endeinformationen";"CNT";0;0;1;"2.5.3";"kap2.html#Heading55";0;"InM";1
"BTS";2;"BATCH TRAILER";"Stapelverarbeitung - Endeinformationen";"CNT";0;0;1;"2.10.14";"hl7chp2.html#Heading189";0;"InM";1
"BTS";3;"Batch trailer segment";"Stapelverarbeitung - Endeinformationen";;0;0;1;"2.24.14";"ch2.htm#Heading420";0;"InM";1
"BTS";4;"Batch trailer segment";"Stapelverarbeitung - Endeinformationen";;0;0;1;"2.24.14";"ch2.html#Heading513";0;"InM";1
"BTS";5;"Batch Trailer";"Stapelverarbeitung - Endeinformationen";;0;0;1;"2.16.3";"ch02.htm#Heading405";0;"InM";1
"BTS";6;"Batch Trailer";"Stapelverarbeitung - Endeinformationen";;0;0;1;"2.15.3";"ch02.html#Heading162";0;"InM";1
"BTS";7;"Batch Trailer";"Stapelverarbeitung - Endeinformationen";;0;0;1;"2.14.3";"ch02.html#Heading113";0;"InM";1
"BTS";8;"Batch Trailer";"Stapelverarbeitung - Endeinformationen";;0;0;1;"2.14.3";"ch02.html#Heading112";0;"InM";1
"BTS";9;"Batch Trailer";"Stapelverarbeitung - Endeinformationen";;0;0;1;"2.14.3";"ch02.html#Heading122";0;"InM";1
"BTS";10;"Batch Trailer";"Stapelverarbeitung - Endeinformationen";;0;0;1;"2.14.3";"ch02.html#Heading175";0;"InM";1
"BTS";61;"Batch Trailer";"Stapelverarbeitung - Endeinformationen";;0;0;1;"2.15.3";"ch02.html#Heading162";0;"InM";1
"BTS";81;"Batch Trailer";"Stapelverarbeitung - Endeinformationen";;0;0;1;"2.14.3";"ch02.html#Heading112";0;"InM";1
"BTS";91;"Batch Trailer";"Stapelverarbeitung - Endeinformationen";;0;0;1;"2.14.3";"ch02.html#Heading122";0;"InM";1
"BTS";92;"Batch Trailer";"Stapelverarbeitung - Endeinformationen";;0;0;1;"2.14.3";"ch02.html#Heading122";0;"InM";1
"BTX";6;"Blood Product Transfusion/Disposition";"Transfusionsstatus Blutprodukt";;0;0;1;"4.21.3";"ch04.html#Heading513";0;"OO";2
"BTX";7;"Blood Product Transfusion/Disposition";"Transfusionsstatus Blutprodukt";;0;0;1;"4.21.3";"ch04.html#Heading529";0;"OO";2
"BTX";8;"Blood Product Transfusion/Disposition";"Transfusionsstatus Blutprodukt";;0;0;1;"4.14.3";"ch04.html#Heading260";0;"OO";2
"BTX";9;"Blood Product Transfusion/Disposition";"Transfusionsstatus Blutprodukt";;0;0;1;"4.14.3";"ch04.html#Heading277";0;"OO";2
"BTX";10;"Blood Product Transfusion/Disposition";"Transfusionsstatus Blutprodukt";;0;0;1;"4.14.3";"ch04.html#Heading1729";0;"OO";2
"BTX";61;"Blood Product Transfusion/Disposition";"Transfusionsstatus Blutprodukt";;0;0;1;"4.21.3";"ch04.html#Heading515";0;"OO";2
"BTX";81;"Blood Product Transfusion/Disposition";"Transfusionsstatus Blutprodukt";;0;0;1;"4.13.3";"ch04.html#Heading260";0;"OO";2
"BTX";91;"Blood Product Transfusion/Disposition";"Transfusionsstatus Blutprodukt";;0;0;1;"4.14.3";"ch04.html#Heading289";0;"OO";2
"BTX";92;"Blood Product Transfusion/Disposition";"Transfusionsstatus Blutprodukt";;0;0;1;"4.14.3";"ch04.html#Heading289";0;"OO";2
"BUI";9;"Blood Unit Information";;;0;0;1;"4.17.2";"ch04.html#Heading361";0;"OO";2
"BUI";10;"Blood Unit Information";;;0;0;1;"4.17.2";"ch04.html#Heading1815";0;"OO";2
"BUI";91;"Blood Unit Information";;;0;0;1;"4.17.2";"ch04.html#Heading373";0;"OO";2
"BUI";92;"Blood Unit Information";;;0;0;1;"4.17.2";"ch04.html#Heading373";0;"OO";2
"CDM";3;"Charge Description Master";"Stammdaten - Abrechnungskatalog";;0;0;1;"8.9.2";"ch8.htm#Heading222";0;;2
"CDM";4;"Charge Description Master";"Stammdaten - Abrechnungskatalog";;0;0;1;"8.9.2";"ch8.html#Heading244";0;;2
"CDM";5;"Charge Description Master";"Stammdaten - Abrechnungskatalog";;0;0;1;"8.10.2";"ch08.htm#Heading235";0;;2
"CDM";6;"Charge Description Master";"Stammdaten - Abrechnungskatalog";;0;0;1;"8.10.2";"ch08.html#Heading243";0;;2
"CDM";7;"Charge Description Master";"Stammdaten - Abrechnungskatalog";;0;0;1;"8.10.2";"ch08.html#Heading244";0;;2
"CDM";8;"Charge Description Master";"Stammdaten - Abrechnungskatalog";;0;0;1;"8.10.2";"ch08.html#Heading215";0;;2
"CDM";9;"Charge Description Master";"Stammdaten - Abrechnungskatalog";;0;0;1;"8.10.2";"ch08.html#Heading243";0;;2
"CDM";10;"Charge Description Master";"Stammdaten - Abrechnungskatalog";;0;0;1;"8.10.2";"ch08.html#Heading3549";0;;2
"CDM";61;"Charge Description Master";"Stammdaten - Abrechnungskatalog";;0;0;1;"8.10.2";"ch08.html#Heading243";0;;2
"CDM";81;"Charge Description Master";"Stammdaten - Abrechnungskatalog";;0;0;1;"8.10.2";"ch08.html#Heading215";0;;2
"CDM";91;"Charge Description Master";"Stammdaten - Abrechnungskatalog";;0;0;1;"8.10.2";"ch08.html#Heading247";0;;2
"CDM";92;"Charge Description Master";"Stammdaten - Abrechnungskatalog";;0;0;1;"8.10.2";"ch08.html#Heading307";0;;2
"CDO";9;"Cumulative Dosage";;;0;0;1;"4.A.9";"ch04a.html#Heading262";0;"OO";2
"CDO";10;"Cumulative Dosage";;;0;0;1;"4A.4.9";"ch04A.html#Heading2100";0;"OO";2
"CDO";91;"Cumulative Dosage";;;0;0;1;"4.A.9";"ch04a.html#Heading262";0;"OO";2
"CDO";92;"Cumulative Dosage";;;0;0;1;"4.A.9";"ch04a.html#Heading262";0;"OO";2
"CER";6;"Certificate Detail";"Zertifikat";;0;0;1;"15.4.2";"ch15.html#Heading23";0;"PA";2
"CER";7;"Certificate Detail";"Zertifikat";;0;0;1;"15.4.2";"ch15.html#Heading23";0;"PA";2
"CER";8;"Certificate Detail";"Zertifikat";;0;0;1;"15.4.2";"ch15.html#Heading23";0;"PA";2
"CER";9;"Certificate Detail";"Zertifikat";;0;0;1;"15.4.2";"ch15.html#Heading23";0;"PA";2
"CER";10;"Certificate Detail";"Zertifikat";;0;0;1;"15.4.2";"ch15.html#Heading4620";0;"PA";2
"CER";61;"Certificate Detail";"Zertifikat";;0;0;1;"15.4.2";"ch15.html#Heading23";0;"PA";2
"CER";81;"Certificate Detail";"Zertifikat";;0;0;1;"15.4.2";"ch15.html#Heading23";0;"PA";2
"CER";91;"Certificate Detail";"Zertifikat";;0;0;1;"15.4.2";"ch15.html#Heading23";0;"PA";2
"CER";92;"Certificate Detail";"Zertifikat";;0;0;1;"15.4.2";"ch15.html#Heading23";0;"PA";2
"CM0";3;"Clinical Study Master";"Stammdaten - Klinische Studien";;0;0;1;"8.10.2";"ch8.htm#Heading258";0;;2
"CM0";4;"Clinical Study Master";"Stammdaten - Klinische Studien";;0;0;1;"8.10.2";"ch8.html#Heading282";0;;2
"CM0";5;"Clinical Study Master";"Stammdaten - Klinische Studien";;0;0;1;"8.11.2";"ch08.htm#Heading273";0;;2
"CM0";6;"Clinical Study Master";"Stammdaten - Klinische Studien";;0;0;1;"8.11.2";"ch08.html#Heading281";0;;2
"CM0";7;"Clinical Study Master";"Stammdaten - Klinische Studien";;0;0;1;"8.11.2";"ch08.html#Heading282";0;;2
"CM0";8;"Clinical Study Master";"Stammdaten - Klinische Studien";;0;0;1;"8.11.2";"ch08.html#Heading251";0;;2
"CM0";9;"Clinical Study Master";"Stammdaten - Klinische Studien";;0;0;1;"8.11.2";"ch08.html#Heading281";0;;2
"CM0";10;"Clinical Study Master";"Stammdaten - Klinische Studien";;0;0;1;"8.11.2";"ch08.html#Heading3587";0;;2
"CM0";61;"Clinical Study Master";"Stammdaten - Klinische Studien";;0;0;1;"8.11.2";"ch08.html#Heading281";0;;2
"CM0";81;"Clinical Study Master";"Stammdaten - Klinische Studien";;0;0;1;"8.11.2";"ch08.html#Heading251";0;;2
"CM0";91;"Clinical Study Master";"Stammdaten - Klinische Studien";;0;0;1;"8.11.2";"ch08.html#Heading285";0;;2
"CM0";92;"Clinical Study Master";"Stammdaten - Klinische Studien";;0;0;1;"8.11.2";"ch08.html#Heading345";0;;2
"CM1";3;"Clinical Study Phase Master";"Stammdaten - Phase der klinischen Studie";;0;0;1;"8.10.3";"ch8.htm#Heading270";0;;2
"CM1";4;"CM1 - clinical study phase master segment";"Stammdaten - Phase der klinischen Studie";;0;0;1;"8.10.3";"ch8.html#Heading295";0;;2
"CM1";5;"Clinical Study Phase Master";"Stammdaten - Phase der klinischen Studie";;0;0;1;"8.11.3";"ch08.htm#Heading286";0;;2
"CM1";6;"Clinical Study Phase Master";"Stammdaten - Phase der klinischen Studie";;0;0;1;"8.11.3";"ch08.html#Heading294";0;;2
"CM1";7;"Clinical Study Phase Master";"Stammdaten - Phase der klinischen Studie";;0;0;1;"8.11.3";"ch08.html#Heading295";0;;2
"CM1";8;"Clinical Study Phase Master";"Stammdaten - Phase der klinischen Studie";;0;0;1;"8.11.3";"ch08.html#Heading263";0;;2
"CM1";9;"Clinical Study Phase Master";"Stammdaten - Phase der klinischen Studie";;0;0;1;"8.11.3";"ch08.html#Heading294";0;;2
"CM1";10;"Clinical Study Phase Master";"Stammdaten - Phase der klinischen Studie";;0;0;1;"8.11.3";"ch08.html#Heading3600";0;;2
"CM1";61;"Clinical Study Phase Master";"Stammdaten - Phase der klinischen Studie";;0;0;1;"8.11.3";"ch08.html#Heading294";0;;2
"CM1";81;"Clinical Study Phase Master";"Stammdaten - Phase der klinischen Studie";;0;0;1;"8.11.3";"ch08.html#Heading263";0;;2
"CM1";91;"Clinical Study Phase Master";"Stammdaten - Phase der klinischen Studie";;0;0;1;"8.11.3";"ch08.html#Heading298";0;;2
"CM1";92;"Clinical Study Phase Master";"Stammdaten - Phase der klinischen Studie";;0;0;1;"8.11.3";"ch08.html#Heading358";0;;2
"CM2";3;"Clinical Study Schedule Master";"Stammdaten - Abläufe der klinischen Studie";;0;0;1;"8.10.4";"ch8.htm#Heading274";0;;2
"CM2";4;"Clinical Study Schedule Master";"Stammdaten - Abläufe der klinischen Studie";;0;0;1;"8.10.4";"ch8.html#Heading300";0;;2
"CM2";5;"Clinical Study Schedule Master";"Stammdaten - Abläufe der klinischen Studie";;0;0;1;"8.11.4";"ch08.htm#Heading291";0;;2
"CM2";6;"Clinical Study Schedule Master";"Stammdaten - Abläufe der klinischen Studie";;0;0;1;"8.11.4";"ch08.html#Heading299";0;;2
"CM2";7;"Clinical Study Schedule Master";"Stammdaten - Abläufe der klinischen Studie";;0;0;1;"8.11.4";"ch08.html#Heading300";0;;2
"CM2";8;"Clinical Study Schedule Master";"Stammdaten - Abläufe der klinischen Studie";;0;0;1;"8.11.4";"ch08.html#Heading267";0;;2
"CM2";9;"Clinical Study Schedule Master";"Stammdaten - Abläufe der klinischen Studie";;0;0;1;"8.11.4";"ch08.html#Heading299";0;;2
"CM2";10;"Clinical Study Schedule Master";"Stammdaten - Abläufe der klinischen Studie";;0;0;1;"8.11.4";"ch08.html#Heading3605";0;;2
"CM2";61;"Clinical Study Schedule Master";"Stammdaten - Abläufe der klinischen Studie";;0;0;1;"8.11.4";"ch08.html#Heading299";0;;2
"CM2";81;"Clinical Study Schedule Master";"Stammdaten - Abläufe der klinischen Studie";;0;0;1;"8.11.4";"ch08.html#Heading267";0;;2
"CM2";91;"Clinical Study Schedule Master";"Stammdaten - Abläufe der klinischen Studie";;0;0;1;"8.11.4";"ch08.html#Heading303";0;;2
"CM2";92;"Clinical Study Schedule Master";"Stammdaten - Abläufe der klinischen Studie";;0;0;1;"8.11.4";"ch08.html#Heading363";0;;2
"CNS";5;"Clear Notification";"Benachrichtigungen löschen";;0;0;1;"13.4.8";"ch13.htm#Heading186";0;;2
"CNS";6;"Clear Notification";"Benachrichtigungen löschen";;0;0;1;"13.4.8";"ch13.html#Heading187";0;;2
"CNS";7;"Clear Notification";"Benachrichtigungen löschen";;0;0;1;"13.4.8";"ch13.html#Heading187";0;;2
"CNS";8;"Clear Notification";"Benachrichtigungen löschen";;0;0;1;"13.4.8";"ch13.html#Heading180";0;;2
"CNS";9;"Clear Notification";"Benachrichtigungen löschen";;0;0;1;"13.4.8";"ch13.html#Heading187";0;;2
"CNS";10;"Clear Notification";"Benachrichtigungen löschen";;0;0;1;"13.4.8";"ch13.html#Heading4479";0;;2
"CNS";61;"Clear Notification";"Benachrichtigungen löschen";;0;0;1;"13.4.8";"ch13.html#Heading187";0;;2
"CNS";81;"Clear Notification";"Benachrichtigungen löschen";;0;0;1;"13.4.8";"ch13.html#Heading180";0;;2
"CNS";91;"Clear Notification";"Benachrichtigungen löschen";;0;0;1;"13.4.8";"ch13.html#Heading187";0;;2
"CNS";92;"Clear Notification";"Benachrichtigungen löschen";;0;0;1;"13.4.8";"ch13.html#Heading187";0;;2
"CON";6;"Consent Segment";"Einverständniserklärung";;0;0;1;"9.9.4";"ch09.html#Heading79";0;;2
"CON";7;"Consent Segment";"Einverständniserklärung";;0;0;1;"9.9.4";"ch09.html#Heading79";0;;2
"CON";8;"Consent Segment";"Einverständniserklärung";;0;0;1;"9.7.1";"ch09.html#Heading64";0;;2
"CON";9;"Consent Segment";"Einverständniserklärung";;0;0;1;"9.7.1";"ch09.html#Heading64";0;;2
"CON";10;"Consent Segment";"Einverständniserklärung";;0;0;1;"9.7.1";"ch09.html#Heading3714";0;;2
"CON";61;"Consent Segment";"Einverständniserklärung";;0;0;1;"9.9.4";"ch09.html#Heading79";0;;2
"CON";81;"Consent Segment";"Einverständniserklärung";;0;0;1;"9.7.1";"ch09.html#Heading64";0;;2
"CON";91;"Consent Segment";"Einverständniserklärung";;0;0;1;"9.7.1";"ch09.html#Heading64";0;;2
"CON";92;"Consent Segment";"Einverständniserklärung";;0;0;1;"9.7.1";"ch09.html#Heading64";0;;2
"CSP";3;"Clinical Study Phase";"Informationen zur Phase einer  klinischen Studie";;0;0;1;"7.7.2";"ch7.htm#Heading151";0;;2
"CSP";4;"Clinical Study Phase";"Informationen zur Phase einer  klinischen Studie";;0;0;1;"7.7.2";"ch7.html#Heading167";0;;2
"CSP";5;"Clinical Study Phase";"Informationen zur Phase einer  klinischen Studie";;0;0;1;"7.8.2";"ch07.htm#Heading170";0;;2
"CSP";6;"Clinical Study Phase";"Informationen zur Phase einer  klinischen Studie";;0;0;1;"7.8.2";"ch07.html#Heading206";0;;2
"CSP";7;"Clinical Study Phase";"Informationen zur Phase einer  klinischen Studie";;0;0;1;"7.8.2";"ch07.html#Heading214";0;;2
"CSP";8;"Clinical Study Phase";"Informationen zur Phase einer  klinischen Studie";;0;0;1;"7.8.2";"ch07.html#Heading228";0;;2
"CSP";9;"Clinical Study Phase";"Informationen zur Phase einer  klinischen Studie";;0;0;1;"7.8.2";"ch07.html#Heading241";0;;2
"CSP";10;"Clinical Study Phase";"Informationen zur Phase einer  klinischen Studie";;0;0;1;"7.8.2";"ch07.html#Heading3045";0;;2
"CSP";61;"Clinical Study Phase";"Informationen zur Phase einer  klinischen Studie";;0;0;1;"7.8.2";"ch07.html#Heading211";0;;2
"CSP";81;"Clinical Study Phase";"Informationen zur Phase einer  klinischen Studie";;0;0;1;"7.8.2";"ch07.html#Heading229";0;;2
"CSP";91;"Clinical Study Phase";"Informationen zur Phase einer  klinischen Studie";;0;0;1;"7.8.2";"ch07.html#Heading242";0;;2
"CSP";92;"Clinical Study Phase";"Informationen zur Phase einer  klinischen Studie";;0;0;1;"7.8.2";"ch07.html#Heading251";0;;2
"CSR";3;"Clinical Study Registration";"Informationen über Teilnahme an einer klinischen Studie";;0;0;1;"7.7.1";"ch7.htm#Heading134";0;;2
"CSR";4;"Clinical Study Registration";"Informationen über Teilnahme an einer klinischen Studie";;0;0;1;"7.7.1";"ch7.html#Heading149";0;;2
"CSR";5;"Clinical Study Registration";"Informationen über Teilnahme an einer klinischen Studie";;0;0;1;"7.8.1";"ch07.htm#Heading152";0;;2
"CSR";6;"Clinical Study Registration";"Informationen über Teilnahme an einer klinischen Studie";;0;0;1;"7.8.1";"ch07.html#Heading188";0;;2
"CSR";7;"Clinical Study Registration";"Informationen über Teilnahme an einer klinischen Studie";;0;0;1;"7.8.1";"ch07.html#Heading196";0;;2
"CSR";8;"Clinical Study Registration";"Informationen über Teilnahme an einer klinischen Studie";;0;0;1;"7.8.1";"ch07.html#Heading211";0;;2
"CSR";9;"Clinical Study Registration";"Informationen über Teilnahme an einer klinischen Studie";;0;0;1;"7.8.1";"ch07.html#Heading223";0;;2
"CSR";10;"Clinical Study Registration";"Informationen über Teilnahme an einer klinischen Studie";;0;0;1;"7.8.1";"ch07.html#Heading3026";0;;2
"CSR";61;"Clinical Study Registration";"Informationen über Teilnahme an einer klinischen Studie";;0;0;1;"7.8.1";"ch07.html#Heading193";0;;2
"CSR";81;"Clinical Study Registration";"Informationen über Teilnahme an einer klinischen Studie";;0;0;1;"7.8.1";"ch07.html#Heading212";0;;2
"CSR";91;"Clinical Study Registration";"Informationen über Teilnahme an einer klinischen Studie";;0;0;1;"7.8.1";"ch07.html#Heading224";0;;2
